"SA2_MAIN","SA2_NAME","variable","value"
118021349,"Kensington - Kingsford","Serbian",43
118021350,"Malabar - La Perouse - Chifley","Serbian",63
118021351,"Maroubra","Serbian",83
118021352,"Randwick","Serbian",73
119011353,"Bankstown","Serbian",81
119011354,"Bass Hill - Georges Hall","Serbian",68
119011355,"Chullora","Serbian",0
119011356,"Condell Park","Serbian",39
119011357,"Greenacre - Mount Lewis","Serbian",26
119011358,"Padstow","Serbian",29
119011359,"Panania - Milperra - Picnic Point","Serbian",21
119011360,"Revesby","Serbian",14
119011361,"Yagoona - Birrong","Serbian",50
119021362,"Belmore - Belfield","Serbian",24
119021363,"Canterbury (South) - Campsie","Serbian",66
119021364,"Kingsgrove (North) - Earlwood","Serbian",46
119021365,"Lakemba - Wiley Park","Serbian",42
119021366,"Punchbowl","Serbian",22
119021367,"Roselands","Serbian",22
119031368,"Hurstville","Serbian",58
119031369,"Mortdale - Penshurst","Serbian",49
119031370,"Narwee - Beverly Hills","Serbian",17
119031371,"Oatley - Hurstville Grove","Serbian",16
119031372,"Peakhurst - Lugarno","Serbian",46
119031373,"Riverwood","Serbian",33
119031374,"South Hurstville - Blakehurst","Serbian",67
119041375,"Arncliffe - Bardwell Valley","Serbian",70
119041376,"Bexley","Serbian",178
119041377,"Kingsgrove (South) - Bardwell Park","Serbian",33
119041378,"Kogarah","Serbian",103
119041379,"Kogarah Bay - Carlton - Allawah","Serbian",135
119041380,"Monterey - Brighton-le-Sands - Kyeemagh","Serbian",159
119041381,"Rockdale - Banksia","Serbian",114
119041382,"Sans Souci - Ramsgate","Serbian",114
120011383,"Concord - Mortlake - Cabarita","Serbian",45
120011384,"Concord West - North Strathfield","Serbian",58
120011385,"Drummoyne - Rodd Point","Serbian",19
120011386,"Five Dock - Abbotsford","Serbian",81
120021387,"Balmain","Serbian",28
120021388,"Leichhardt - Annandale","Serbian",79
120021389,"Lilyfield - Rozelle","Serbian",29
120031390,"Ashfield","Serbian",64
120031391,"Burwood - Croydon","Serbian",35
120031392,"Canterbury (North) - Ashbury","Serbian",51
120031393,"Croydon Park - Enfield","Serbian",33
120031394,"Dulwich Hill - Lewisham","Serbian",43
120031395,"Haberfield - Summer Hill","Serbian",36
120031396,"Homebush","Serbian",48
120031397,"Strathfield","Serbian",44
121011398,"Chatswood (East) - Artarmon","Serbian",29
121011399,"Chatswood (West) - Lane Cove North","Serbian",54
121011400,"Lane Cove - Greenwich","Serbian",36
121011401,"St Leonards - Naremburn","Serbian",8
121011402,"Willoughby - Castle Cove - Northbridge","Serbian",54
121021403,"Asquith - Mount Colah","Serbian",11
121021404,"Berowra - Brooklyn - Cowan","Serbian",6
121021405,"Hornsby - Waitara","Serbian",30
121021406,"Normanhurst - Thornleigh - Westleigh","Serbian",21
121031407,"Gordon - Killara","Serbian",19
121031408,"Lindfield - Roseville","Serbian",18
121031409,"Pymble","Serbian",8
121031410,"St Ives","Serbian",9
121031411,"Turramurra","Serbian",7
121031412,"Wahroonga - Warrawee","Serbian",13
121041413,"Cremorne - Cammeray","Serbian",28
121041414,"Crows Nest - Waverton","Serbian",23
121041415,"Mosman","Serbian",40
121041416,"Neutral Bay - Kirribilli","Serbian",22
121041417,"North Sydney - Lavender Bay","Serbian",6
122011418,"Balgowlah - Clontarf - Seaforth","Serbian",34
122011419,"Manly - Fairlight","Serbian",29
122021420,"Avalon - Palm Beach","Serbian",10
122021421,"Bayview - Elanora Heights","Serbian",32
122021422,"Newport - Bilgola","Serbian",24
122021423,"Warriewood - Mona Vale","Serbian",234
122031424,"Beacon Hill - Narraweena","Serbian",116
122031425,"Cromer","Serbian",82
122031426,"Dee Why - North Curl Curl","Serbian",418
122031427,"Forestville - Killarney Heights","Serbian",20
122031428,"Frenchs Forest - Belrose","Serbian",44
122031429,"Freshwater - Brookvale","Serbian",31
122031430,"Manly Vale - Allambie Heights","Serbian",37
122031431,"Narrabeen - Collaroy","Serbian",112
122031432,"Terrey Hills - Duffys Forest","Serbian",0
123011433,"Camden - Ellis Lane","Serbian",12
123011434,"Elderslie - Harrington Park","Serbian",58
123011435,"Mount Annan - Currans Hill","Serbian",47
123021436,"Bradbury - Wedderburn","Serbian",51
123021437,"Campbelltown - Woodbine","Serbian",20
123021438,"Claymore - Eagle Vale - Raby","Serbian",64
123021439,"Holsworthy Military Area","Serbian",0
123021440,"Ingleburn - Denham Court","Serbian",39
123021441,"Leumeah - Minto Heights","Serbian",25
123021442,"Macquarie Fields - Glenfield","Serbian",64
123021443,"Minto - St Andrews","Serbian",39
123021444,"Rosemeadow - Glen Alpine","Serbian",66
123031446,"Douglas Park - Appin","Serbian",21
123031447,"Picton - Tahmoor - Buxton","Serbian",13
123031448,"The Oaks - Oakdale","Serbian",11
124011449,"Blackheath - Megalong Valley","Serbian",3
124011450,"Blaxland - Warrimoo - Lapstone","Serbian",6
124011451,"Blue Mountains - North","Serbian",0
124011452,"Katoomba - Leura","Serbian",4
124011453,"Lawson - Hazelbrook - Linden","Serbian",6
124011454,"Springwood - Winmalee","Serbian",4
124011455,"Wentworth Falls","Serbian",3
124021456,"Blue Mountains - South","Serbian",0
124031457,"Cambridge Park","Serbian",21
124031458,"Castlereagh - Cranebrook","Serbian",25
124031459,"Emu Plains - Leonay","Serbian",25
124031460,"Glenmore Park - Regentville","Serbian",65
124031461,"Jamisontown - South Penrith","Serbian",42
124031462,"Kingswood - Werrington","Serbian",69
124031463,"Mulgoa - Luddenham - Orchard Hills","Serbian",16
124031464,"Penrith","Serbian",43
124031465,"Warragamba - Silverdale","Serbian",21
124041466,"Richmond - Clarendon","Serbian",5
124041467,"Windsor - Bligh Park","Serbian",7
124041468,"Yarramundi - Londonderry","Serbian",7
124051469,"Erskine Park","Serbian",4
124051470,"St Clair","Serbian",28
124051471,"St Marys - Colyton","Serbian",53
125011472,"Auburn","Serbian",29
125011473,"Homebush Bay - Silverwater","Serbian",26
125011474,"Lidcombe - Regents Park","Serbian",69
125011475,"Rookwood Cemetery","Serbian",0
125021476,"Carlingford","Serbian",33
125021477,"Ermington - Rydalmere","Serbian",51
125021478,"Oatlands - Dundas Valley","Serbian",41
125031479,"Chester Hill - Sefton","Serbian",53
125031480,"Fairfield - East","Serbian",100
125031481,"Granville - Clyde","Serbian",27
125031482,"Greystanes - Pemulwuy","Serbian",89
125031483,"Guildford - South Granville","Serbian",32
125031484,"Guildford West - Merrylands West","Serbian",55
125031485,"Merrylands - Holroyd","Serbian",186
125031486,"Smithfield Industrial","Serbian",0
125031487,"Yennora Industrial","Serbian",0
125041488,"Girraween - Westmead","Serbian",58
125041489,"North Parramatta","Serbian",152
125041490,"North Rocks","Serbian",7
125041491,"Northmead","Serbian",37
125041492,"Parramatta - Rosehill","Serbian",59
125041493,"Toongabbie - Constitution Hill","Serbian",30
125041494,"Winston Hills","Serbian",15
126011495,"Epping - North Epping","Serbian",20
126011496,"Pennant Hills - Cheltenham","Serbian",12
126021497,"Eastwood - Denistone","Serbian",58
126021498,"Gladesville - Huntleys Point","Serbian",37
126021499,"Hunters Hill - Woolwich","Serbian",26
126021500,"Macquarie Park - Marsfield","Serbian",30
126021501,"North Ryde - East Ryde","Serbian",50
126021502,"Ryde - Putney","Serbian",128
126021503,"West Ryde - Meadowbank","Serbian",36
127011504,"Ashcroft - Busby - Miller","Serbian",172
127011505,"Badgerys Creek - Greendale","Serbian",102
127011506,"Cobbitty - Leppington","Serbian",115
127011507,"Green Valley - Cecil Hills","Serbian",909
127011508,"Hoxton Park - Horningsea Park","Serbian",441
127021509,"Bonnyrigg Heights - Bonnyrigg","Serbian",697
127021510,"Bossley Park - Abbotsbury","Serbian",186
127021511,"Cabramatta - Lansvale","Serbian",647
127021512,"Cabramatta West - Mount Pritchard","Serbian",624
127021513,"Canley Vale - Canley Heights","Serbian",420
127021514,"Edensor Park","Serbian",112
127021515,"Fairfield","Serbian",429
127021516,"Fairfield - West","Serbian",316
127021517,"Greenfield Park - Prairiewood","Serbian",70
127021518,"Horsley Park - Kemps Creek","Serbian",40
127021519,"Smithfield - Wetherill Park","Serbian",215
127021520,"St Johns Park - Wakeley","Serbian",373
127021521,"Wetherill Park Industrial","Serbian",0
127031522,"Casula","Serbian",256
127031523,"Chipping Norton - Moorebank","Serbian",70
127031524,"Holsworthy - Wattle Grove","Serbian",43
127031525,"Liverpool - Warwick Farm","Serbian",2665
127031526,"Prestons - Lurnea","Serbian",368
128011527,"Caringbah - Lilli Pilli","Serbian",32
128011528,"Cronulla - Kurnell - Bundeena","Serbian",65
128011529,"Gymea - Grays Point","Serbian",16
128011530,"Miranda - Yowie Bay","Serbian",39
128011531,"Sylvania - Taren Point","Serbian",37
128021532,"Engadine - Loftus","Serbian",0
128021533,"Heathcote - Waterfall","Serbian",0
128021534,"Illawong - Alfords Point","Serbian",9
128021535,"Menai - Lucas Heights - Woronora","Serbian",23
128021536,"Oyster Bay - Como - Jannali","Serbian",43
128021537,"Royal National Park","Serbian",0
128021538,"Sutherland - Kirrawee","Serbian",38
102011028,"Avoca Beach - Copacabana","Filipino",3
102011029,"Box Head - MacMasters Beach","Filipino",3
102011030,"Calga - Kulnura","Filipino",0
102011031,"Erina - Green Point","Filipino",23
102011032,"Gosford - Springfield","Filipino",48
102011033,"Kariong","Filipino",12
102011034,"Kincumber - Picketts Valley","Filipino",9
102011035,"Narara","Filipino",12
102011036,"Niagara Park - Lisarow","Filipino",8
102011037,"Point Clare - Koolewong","Filipino",8
102011038,"Saratoga - Davistown","Filipino",3
102011039,"Terrigal - North Avoca","Filipino",3
102011040,"Umina - Booker Bay - Patonga","Filipino",14
102011041,"Wamberal - Forresters Beach","Filipino",0
102011042,"Woy Woy - Blackwall","Filipino",18
102011043,"Wyoming","Filipino",27
102021044,"Bateau Bay - Killarney Vale","Filipino",13
103011061,"Oberon","Filipino",3
103031070,"Lithgow","Filipino",14
103031071,"Lithgow Region","Filipino",0
103031075,"Wollangambe - Wollemi","Filipino",0
107041147,"Helensburgh","Filipino",4
115011290,"Baulkham Hills (East)","Filipino",70
115011291,"Baulkham Hills (West) - Bella Vista","Filipino",82
115011292,"Castle Hill","Filipino",84
115011293,"Cherrybrook","Filipino",62
115011294,"Glenhaven","Filipino",7
115011295,"Kellyville","Filipino",169
115011296,"West Pennant Hills","Filipino",32
115021297,"Dural - Kenthurst - Wisemans Ferry","Filipino",21
115021298,"Galston - Laughtondale","Filipino",4
115031299,"Bilpin - Colo - St Albans","Filipino",0
115031300,"Kurrajong Heights - Ebenezer","Filipino",9
115041301,"Pitt Town - McGraths Hill","Filipino",3
115041302,"Rouse Hill - Beaumont Hills","Filipino",170
116011303,"Blacktown (East) - Kings Park","Filipino",167
116011304,"Blacktown (North) - Marayong","Filipino",365
116011305,"Blacktown (South)","Filipino",455
116011306,"Doonside - Woodcroft","Filipino",842
116011307,"Lalor Park - Kings Langley","Filipino",118
116011308,"Seven Hills - Toongabbie","Filipino",180
116021309,"Glenwood","Filipino",274
116021310,"Parklea - Kellyville Ridge","Filipino",415
116021311,"Quakers Hill - Acacia Gardens","Filipino",413
116021312,"Riverstone - Marsden Park","Filipino",18
116031313,"Bidwill - Hebersham - Emerton","Filipino",180
116031314,"Glendenning Dean Park","Filipino",299
116031315,"Hassall Grove - Plumpton","Filipino",841
116031316,"Lethbridge Park - Tregear","Filipino",111
116031317,"Mount Druitt - Whalan","Filipino",687
116031318,"Prospect Reservoir","Filipino",0
116031319,"Rooty Hill - Minchinbury","Filipino",992
117011320,"Banksmeadow","Filipino",0
117011321,"Botany","Filipino",57
117011322,"Mascot - Eastlakes","Filipino",151
117011323,"Pagewood - Hillsdale - Daceyville","Filipino",64
117011324,"Port Botany Industrial","Filipino",0
117011325,"Sydney Airport","Filipino",0
117021326,"Marrickville","Filipino",87
117021327,"Petersham - Stanmore","Filipino",31
117021328,"Sydenham - Tempe - St Peters","Filipino",33
117031329,"Darlinghurst","Filipino",20
117031330,"Erskineville - Alexandria","Filipino",22
117031331,"Glebe - Forest Lodge","Filipino",31
117031332,"Newtown - Camperdown - Darlington","Filipino",33
117031333,"Potts Point - Woolloomooloo","Filipino",36
117031334,"Pyrmont - Ultimo","Filipino",70
117031335,"Redfern - Chippendale","Filipino",21
117031336,"Surry Hills","Filipino",19
117031337,"Sydney - Haymarket - The Rocks","Filipino",46
117031338,"Waterloo - Beaconsfield","Filipino",49
118011339,"Bondi - Tamarama - Bronte","Filipino",10
118011340,"Bondi Beach - North Bondi","Filipino",18
118011341,"Bondi Junction - Waverly","Filipino",28
118011342,"Centennial Park","Filipino",0
118011343,"Double Bay - Bellevue Hill","Filipino",19
118011344,"Dover Heights","Filipino",18
118011345,"Paddington - Moore Park","Filipino",17
118011346,"Rose Bay - Vaucluse - Watsons Bay","Filipino",12
118011347,"Woollahra","Filipino",10
118021348,"Coogee - Clovelly","Filipino",14
118021349,"Kensington - Kingsford","Filipino",73
118021350,"Malabar - La Perouse - Chifley","Filipino",27
118021351,"Maroubra","Filipino",72
118021352,"Randwick","Filipino",64
119011353,"Bankstown","Filipino",137
119011354,"Bass Hill - Georges Hall","Filipino",19
119011355,"Chullora","Filipino",0
119011356,"Condell Park","Filipino",20
119011357,"Greenacre - Mount Lewis","Filipino",40
119011358,"Padstow","Filipino",34
119011359,"Panania - Milperra - Picnic Point","Filipino",25
119011360,"Revesby","Filipino",49
119011361,"Yagoona - Birrong","Filipino",40
119021362,"Belmore - Belfield","Filipino",64
119021363,"Canterbury (South) - Campsie","Filipino",136
119021364,"Kingsgrove (North) - Earlwood","Filipino",37
119021365,"Lakemba - Wiley Park","Filipino",89
119021366,"Punchbowl","Filipino",34
119021367,"Roselands","Filipino",19
119031368,"Hurstville","Filipino",60
119031369,"Mortdale - Penshurst","Filipino",77
119031370,"Narwee - Beverly Hills","Filipino",39
119031371,"Oatley - Hurstville Grove","Filipino",22
119031372,"Peakhurst - Lugarno","Filipino",22
119031373,"Riverwood","Filipino",33
119031374,"South Hurstville - Blakehurst","Filipino",56
119041375,"Arncliffe - Bardwell Valley","Filipino",51
119041376,"Bexley","Filipino",122
119041377,"Kingsgrove (South) - Bardwell Park","Filipino",33
119041378,"Kogarah","Filipino",90
119041379,"Kogarah Bay - Carlton - Allawah","Filipino",62
119041380,"Monterey - Brighton-le-Sands - Kyeemagh","Filipino",50
119041381,"Rockdale - Banksia","Filipino",162
119041382,"Sans Souci - Ramsgate","Filipino",15
120011383,"Concord - Mortlake - Cabarita","Filipino",21
120011384,"Concord West - North Strathfield","Filipino",93
120011385,"Drummoyne - Rodd Point","Filipino",21
120011386,"Five Dock - Abbotsford","Filipino",23
120021387,"Balmain","Filipino",7
120021388,"Leichhardt - Annandale","Filipino",39
120021389,"Lilyfield - Rozelle","Filipino",8
120031390,"Ashfield","Filipino",208
120031391,"Burwood - Croydon","Filipino",69
120031392,"Canterbury (North) - Ashbury","Filipino",48
120031393,"Croydon Park - Enfield","Filipino",73
120031394,"Dulwich Hill - Lewisham","Filipino",76
120031395,"Haberfield - Summer Hill","Filipino",35
120031396,"Homebush","Filipino",46
120031397,"Strathfield","Filipino",52
121011398,"Chatswood (East) - Artarmon","Filipino",100
121011399,"Chatswood (West) - Lane Cove North","Filipino",79
121011400,"Lane Cove - Greenwich","Filipino",51
121011401,"St Leonards - Naremburn","Filipino",40
121011402,"Willoughby - Castle Cove - Northbridge","Filipino",55
121021403,"Asquith - Mount Colah","Filipino",66
121021404,"Berowra - Brooklyn - Cowan","Filipino",31
121021405,"Hornsby - Waitara","Filipino",208
121021406,"Normanhurst - Thornleigh - Westleigh","Filipino",63
121031407,"Gordon - Killara","Filipino",4
121031408,"Lindfield - Roseville","Filipino",43
121031409,"Pymble","Filipino",21
121031410,"St Ives","Filipino",16
121031411,"Turramurra","Filipino",20
121031412,"Wahroonga - Warrawee","Filipino",4
121041413,"Cremorne - Cammeray","Filipino",28
121041414,"Crows Nest - Waverton","Filipino",41
121041415,"Mosman","Filipino",37
121041416,"Neutral Bay - Kirribilli","Filipino",36
121041417,"North Sydney - Lavender Bay","Filipino",28
122011418,"Balgowlah - Clontarf - Seaforth","Filipino",19
122011419,"Manly - Fairlight","Filipino",10
122021420,"Avalon - Palm Beach","Filipino",3
122021421,"Bayview - Elanora Heights","Filipino",8
122021422,"Newport - Bilgola","Filipino",9
122021423,"Warriewood - Mona Vale","Filipino",6
122031424,"Beacon Hill - Narraweena","Filipino",41
122031425,"Cromer","Filipino",6
122031426,"Dee Why - North Curl Curl","Filipino",118
122031427,"Forestville - Killarney Heights","Filipino",9
122031428,"Frenchs Forest - Belrose","Filipino",27
122031429,"Freshwater - Brookvale","Filipino",41
122031430,"Manly Vale - Allambie Heights","Filipino",20
122031431,"Narrabeen - Collaroy","Filipino",14
122031432,"Terrey Hills - Duffys Forest","Filipino",0
123011433,"Camden - Ellis Lane","Filipino",3
123011434,"Elderslie - Harrington Park","Filipino",24
123011435,"Mount Annan - Currans Hill","Filipino",43
123021436,"Bradbury - Wedderburn","Filipino",49
123021437,"Campbelltown - Woodbine","Filipino",136
123021438,"Claymore - Eagle Vale - Raby","Filipino",122
123021439,"Holsworthy Military Area","Filipino",0
123021440,"Ingleburn - Denham Court","Filipino",184
123021441,"Leumeah - Minto Heights","Filipino",98
123021442,"Macquarie Fields - Glenfield","Filipino",171
123021443,"Minto - St Andrews","Filipino",175
123021444,"Rosemeadow - Glen Alpine","Filipino",103
123031446,"Douglas Park - Appin","Filipino",3
123031447,"Picton - Tahmoor - Buxton","Filipino",10
123031448,"The Oaks - Oakdale","Filipino",0
124011449,"Blackheath - Megalong Valley","Filipino",4
124011450,"Blaxland - Warrimoo - Lapstone","Filipino",6
124011451,"Blue Mountains - North","Filipino",0
